Repository,Release Tag,Commit SHA,Refactoring name,Refactoring information, Metric,Metric full name,Affected code structure,Code structure name,Value before,Value after
https://github.com/spring-projects/spring-boot,v1.3.0.M5,721b5a2395322b7c13a1361296361d26118dd6d3,Pull Up Method,"Pull Up Method	protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.cache.HazelcastCacheConfiguration.ConfigAvailableCondition to protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.hazelcast.HazelcastConfigResourceCondition",MHF,Method Hiding Factor,Class,HazelcastCacheConfiguration,1,1
https://github.com/spring-projects/spring-boot,v1.3.0.M5,721b5a2395322b7c13a1361296361d26118dd6d3,Pull Up Method,"Pull Up Method	protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.cache.HazelcastCacheConfiguration.ConfigAvailableCondition to protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.hazelcast.HazelcastConfigResourceCondition",RFC,Response For a Class,Class,HazelcastCacheConfiguration,3,2
https://github.com/spring-projects/spring-boot,v1.3.0.M5,721b5a2395322b7c13a1361296361d26118dd6d3,Pull Up Method,"Pull Up Method	protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.cache.HazelcastCacheConfiguration.ConfigAvailableCondition to protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.hazelcast.HazelcastConfigResourceCondition",AIF,Attribute Inheritance Factor,Class,HazelcastCacheConfiguration,0,-
https://github.com/spring-projects/spring-boot,v1.3.0.M5,721b5a2395322b7c13a1361296361d26118dd6d3,Pull Up Method,"Pull Up Method	protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.cache.HazelcastCacheConfiguration.ConfigAvailableCondition to protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.hazelcast.HazelcastConfigResourceCondition",TLOC,Total Lines of Code,Class,HazelcastCacheConfiguration,26,42
https://github.com/spring-projects/spring-boot,v1.3.0.M5,721b5a2395322b7c13a1361296361d26118dd6d3,Pull Up Method,"Pull Up Method	protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.cache.HazelcastCacheConfiguration.ConfigAvailableCondition to protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.hazelcast.HazelcastConfigResourceCondition",MIF,Method Inheritance Factor,Class,HazelcastCacheConfiguration,0,0
https://github.com/spring-projects/spring-boot,v1.3.0.M5,721b5a2395322b7c13a1361296361d26118dd6d3,Pull Up Method,"Pull Up Method	protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.cache.HazelcastCacheConfiguration.ConfigAvailableCondition to protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.hazelcast.HazelcastConfigResourceCondition",WMC,Weighted methods per Class,Class,HazelcastCacheConfiguration,4,2
https://github.com/spring-projects/spring-boot,v1.3.0.M5,721b5a2395322b7c13a1361296361d26118dd6d3,Pull Up Method,"Pull Up Method	protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.cache.HazelcastCacheConfiguration.ConfigAvailableCondition to protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.hazelcast.HazelcastConfigResourceCondition",LCOM*,Lack of Cohesion Methods (H-S),Class,HazelcastCacheConfiguration,1.25,-
https://github.com/spring-projects/spring-boot,v1.3.0.M5,721b5a2395322b7c13a1361296361d26118dd6d3,Pull Up Method,"Pull Up Method	protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.cache.HazelcastCacheConfiguration.ConfigAvailableCondition to protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.hazelcast.HazelcastConfigResourceCondition",AHF,Attribute Hiding Factor,Class,HazelcastCacheConfiguration,0.5,-
https://github.com/spring-projects/spring-boot,v1.3.0.M5,721b5a2395322b7c13a1361296361d26118dd6d3,Pull Up Method_AFTER,"Pull Up Method	protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.cache.HazelcastCacheConfiguration.ConfigAvailableCondition to protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.hazelcast.HazelcastConfigResourceCondition",MHF,Method Hiding Factor,Class,HazelcastConfigResourceCondition,-,0
https://github.com/spring-projects/spring-boot,v1.3.0.M5,721b5a2395322b7c13a1361296361d26118dd6d3,Pull Up Method_AFTER,"Pull Up Method	protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.cache.HazelcastCacheConfiguration.ConfigAvailableCondition to protected getResourceOutcome(context ConditionContext| metadata AnnotatedTypeMetadata) : ConditionOutcome from class org.springframework.boot.autoconfigure.hazelcast.HazelcastConfigResourceCondition",RFC,Response For a Class,Class,HazelcastConfigResourceCondition,-,2
