Repository,Release Tag,Commit SHA,Refactoring name,Refactoring information, Metric,Metric full name,Affected code structure,Code structure name,Value before,Value after
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,3fa9e037fa61bb3f3694e60197f181501cb7ead0,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",AIF,Attribute Inheritance Factor,Class,AbstractReactiveWebServerFactoryTests,0,0
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,3fa9e037fa61bb3f3694e60197f181501cb7ead0,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",MIF,Method Inheritance Factor,Class,AbstractReactiveWebServerFactoryTests,0,0
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,3fa9e037fa61bb3f3694e60197f181501cb7ead0,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",TLOC,Total Lines of Code,Class,AbstractReactiveWebServerFactoryTests,223,231
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,3fa9e037fa61bb3f3694e60197f181501cb7ead0,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",WMC,Weighted methods per Class,Class,AbstractReactiveWebServerFactoryTests,31,32
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,3fa9e037fa61bb3f3694e60197f181501cb7ead0,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",LCOM*,Lack of Cohesion Methods (H-S),Class,AbstractReactiveWebServerFactoryTests,0.75862069,0.766666667
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,3fa9e037fa61bb3f3694e60197f181501cb7ead0,Pull Up Method_AFTER,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",AHF,Attribute Hiding Factor,Class,AbstractReactiveWebServerFactoryTests,0,0
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",MHF,Method Hiding Factor,Class,NettyReactiveWebServerFactoryTests,0,0
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",RFC,Response For a Class,Class,NettyReactiveWebServerFactoryTests,6,5
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",TLOC,Total Lines of Code,Class,NettyReactiveWebServerFactoryTests,43,35
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,7bc28fc646a2fb384dcc6f3f5b4d83702957e0cc,Pull Up Method,"Pull Up Method	package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.embedded.netty.NettyReactiveWebServerFactoryTests to package noCompressionForResponseWithInvalidContentType() : void from class org.springframework.boot.web.reactive.server.AbstractReactiveWebServerFactoryTests",MIF,Method Inheritance Factor,Class,NettyReactiveWebServerFactoryTests,0,0
