Repository,Release Tag,Commit SHA,Refactoring name,Refactoring information, Metric,Metric full name,Affected code structure,Code structure name,Value before,Value after
https://github.com/junit-team/junit5,r5.6.2,3b45f638f0a02da77a3c98ffdc0027e148ee4d57,Pull Up Method_AFTER,Pull Up Method	public run(notifier RunNotifier) : void from class org.junit.vintage.engine.samples.junit4.NotFilterableRunner to public run(notifier RunNotifier) : void from class org.junit.vintage.engine.samples.junit4.ConfigurableRunner,LCOM*,Lack of Cohesion Methods (H-S),Class,ConfigurableRunner,0.0,0.5
https://github.com/junit-team/junit5,r5.6.2,3b45f638f0a02da77a3c98ffdc0027e148ee4d57,Pull Up Method_AFTER,Pull Up Method	public run(notifier RunNotifier) : void from class org.junit.vintage.engine.samples.junit4.NotFilterableRunner to public run(notifier RunNotifier) : void from class org.junit.vintage.engine.samples.junit4.ConfigurableRunner,AHF,Attribute Hiding Factor,Class,ConfigurableRunner,0.0,0.0
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,MHF,Method Hiding Factor,Class,JupiterTestDescriptor,0.285714286,0.307692308
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,RFC,Response For a Class,Class,JupiterTestDescriptor,14,13
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,AIF,Attribute Inheritance Factor,Class,JupiterTestDescriptor,0.0,0.0
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,TLOC,Total Lines of Code,Class,JupiterTestDescriptor,87,80
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,MIF,Method Inheritance Factor,Class,JupiterTestDescriptor,0.0,0.0
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,WMC,Weighted methods per Class,Class,JupiterTestDescriptor,26,25
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,LCOM*,Lack of Cohesion Methods (H-S),Class,JupiterTestDescriptor,0.976190476,0.974358974
https://github.com/junit-team/junit5,r5.6.2,bb795075870ca1cd988d93fb359a500c72c0e67f,Push Down Method,Push Down Method	protected executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.JupiterTestDescriptor to private executeAndMaskThrowable(executable Executable) : void from class org.junit.jupiter.engine.descriptor.ClassTestDescriptor,AHF,Attribute Hiding Factor,Class,JupiterTestDescriptor,0.0,0.0
