Repository,Release Tag,Commit SHA,Refactoring name,Refactoring information, Metric,Metric full name,Affected code structure,Code structure name,Value before,Value after
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",MHF,Method Hiding Factor,Class,CloudFoundryEndpointHandlerMapping,0.142857143,0.25
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",RFC,Response For a Class,Class,CloudFoundryEndpointHandlerMapping,7,4
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",AIF,Attribute Inheritance Factor,Class,CloudFoundryEndpointHandlerMapping,0,-
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",TLOC,Total Lines of Code,Class,CloudFoundryEndpointHandlerMapping,61,35
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",MIF,Method Inheritance Factor,Class,CloudFoundryEndpointHandlerMapping,0,0
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",WMC,Weighted methods per Class,Class,CloudFoundryEndpointHandlerMapping,13,9
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",LCOM*,Lack of Cohesion Methods (H-S),Class,CloudFoundryEndpointHandlerMapping,0.833333333,-
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",AHF,Attribute Hiding Factor,Class,CloudFoundryEndpointHandlerMapping,0,-
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute_AFTER,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",MHF,Method Hiding Factor,Class,AbstractEndpointHandlerMapping,0.529411765,0.476190476
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute_AFTER,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",RFC,Response For a Class,Class,AbstractEndpointHandlerMapping,17,21
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute_AFTER,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",AIF,Attribute Inheritance Factor,Class,AbstractEndpointHandlerMapping,0,0
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute_AFTER,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",MIF,Method Inheritance Factor,Class,AbstractEndpointHandlerMapping,0,0
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute_AFTER,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",TLOC,Total Lines of Code,Class,AbstractEndpointHandlerMapping,87,113
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute_AFTER,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",WMC,Weighted methods per Class,Class,AbstractEndpointHandlerMapping,26,34
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute_AFTER,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",LCOM*,Lack of Cohesion Methods (H-S),Class,AbstractEndpointHandlerMapping,0.875,0.89
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,d09aafacda0db25c1147a0f3e2c4931533881d5c,Pull Up Attribute_AFTER,"Pull Up Attribute	private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.cloudfoundry.CloudFoundryEndpointHandlerMapping to private securityInterceptor : HandlerInterceptor from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMapping",AHF,Attribute Hiding Factor,Class,AbstractEndpointHandlerMapping,0,0
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",MHF,Method Hiding Factor,Class,EndpointHandlerMappingTests,0.642857143,0.666666667
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",RFC,Response For a Class,Class,EndpointHandlerMappingTests,14,12
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",AIF,Attribute Inheritance Factor,Class,EndpointHandlerMappingTests,0,0
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",TLOC,Total Lines of Code,Class,EndpointHandlerMappingTests,114,93
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",MIF,Method Inheritance Factor,Class,EndpointHandlerMappingTests,0,0
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",WMC,Weighted methods per Class,Class,EndpointHandlerMappingTests,14,12
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",LCOM*,Lack of Cohesion Methods (H-S),Class,EndpointHandlerMappingTests,0.653846154,0.636363636
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",AHF,Attribute Hiding Factor,Class,EndpointHandlerMappingTests,0,0
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method_AFTER,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",MHF,Method Hiding Factor,Class,AbstractEndpointHandlerMappingTests,-,0.166666667
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method_AFTER,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",RFC,Response For a Class,Class,AbstractEndpointHandlerMappingTests,-,6
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method_AFTER,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",AIF,Attribute Inheritance Factor,Class,AbstractEndpointHandlerMappingTests,-,0
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method_AFTER,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",TLOC,Total Lines of Code,Class,AbstractEndpointHandlerMappingTests,-,48
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method_AFTER,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",MIF,Method Inheritance Factor,Class,AbstractEndpointHandlerMappingTests,-,0
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method_AFTER,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",WMC,Weighted methods per Class,Class,AbstractEndpointHandlerMappingTests,-,6
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method_AFTER,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",LCOM*,Lack of Cohesion Methods (H-S),Class,AbstractEndpointHandlerMappingTests,-,1
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,9bde1e89cb015190b9201ccd7fa9e9d41f17549a,Pull Up Method_AFTER,"Pull Up Method	public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMappingTests to public pathNotMappedWhenGetPathReturnsNull() : void from class org.springframework.boot.actuate.endpoint.mvc.AbstractEndpointHandlerMappingTests",AHF,Attribute Hiding Factor,Class,AbstractEndpointHandlerMappingTests,-,0
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,2d75cc79c038598989b8fe4f75ff86af231ba16c,Pull Up Method,"Pull Up Method	protected writeClasspathEntry(writer JarWriter| entry ResourceMatcher.MatchedResource) : void from class org.springframework.boot.cli.command.archive.JarCommand.JarOptionHandler to protected writeClasspathEntry(writer JarWriter| entry MatchedResource) : void from class org.springframework.boot.cli.command.archive.ArchiveCommand.ArchiveOptionHandler",MHF,Method Hiding Factor,Class,JarCommand,0.5,0.5
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,2d75cc79c038598989b8fe4f75ff86af231ba16c,Pull Up Method,"Pull Up Method	protected writeClasspathEntry(writer JarWriter| entry ResourceMatcher.MatchedResource) : void from class org.springframework.boot.cli.command.archive.JarCommand.JarOptionHandler to protected writeClasspathEntry(writer JarWriter| entry MatchedResource) : void from class org.springframework.boot.cli.command.archive.ArchiveCommand.ArchiveOptionHandler",RFC,Response For a Class,Class,JarCommand,2,2
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,2d75cc79c038598989b8fe4f75ff86af231ba16c,Pull Up Method,"Pull Up Method	protected writeClasspathEntry(writer JarWriter| entry ResourceMatcher.MatchedResource) : void from class org.springframework.boot.cli.command.archive.JarCommand.JarOptionHandler to protected writeClasspathEntry(writer JarWriter| entry MatchedResource) : void from class org.springframework.boot.cli.command.archive.ArchiveCommand.ArchiveOptionHandler",TLOC,Total Lines of Code,Class,JarCommand,16,13
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,2d75cc79c038598989b8fe4f75ff86af231ba16c,Pull Up Method,"Pull Up Method	protected writeClasspathEntry(writer JarWriter| entry ResourceMatcher.MatchedResource) : void from class org.springframework.boot.cli.command.archive.JarCommand.JarOptionHandler to protected writeClasspathEntry(writer JarWriter| entry MatchedResource) : void from class org.springframework.boot.cli.command.archive.ArchiveCommand.ArchiveOptionHandler",MIF,Method Inheritance Factor,Class,JarCommand,0,0
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,2d75cc79c038598989b8fe4f75ff86af231ba16c,Pull Up Method,"Pull Up Method	protected writeClasspathEntry(writer JarWriter| entry ResourceMatcher.MatchedResource) : void from class org.springframework.boot.cli.command.archive.JarCommand.JarOptionHandler to protected writeClasspathEntry(writer JarWriter| entry MatchedResource) : void from class org.springframework.boot.cli.command.archive.ArchiveCommand.ArchiveOptionHandler",WMC,Weighted methods per Class,Class,JarCommand,2,2
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,2d75cc79c038598989b8fe4f75ff86af231ba16c,Pull Up Method,"Pull Up Method	protected writeClasspathEntry(writer JarWriter| entry ResourceMatcher.MatchedResource) : void from class org.springframework.boot.cli.command.archive.JarCommand.JarOptionHandler to protected writeClasspathEntry(writer JarWriter| entry MatchedResource) : void from class org.springframework.boot.cli.command.archive.ArchiveCommand.ArchiveOptionHandler",LCOM*,Lack of Cohesion Methods (H-S),Class,JarCommand,-,-
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,2d75cc79c038598989b8fe4f75ff86af231ba16c,Pull Up Method,"Pull Up Method	protected writeClasspathEntry(writer JarWriter| entry ResourceMatcher.MatchedResource) : void from class org.springframework.boot.cli.command.archive.JarCommand.JarOptionHandler to protected writeClasspathEntry(writer JarWriter| entry MatchedResource) : void from class org.springframework.boot.cli.command.archive.ArchiveCommand.ArchiveOptionHandler",AIF,Attribute Inheritance Factor,Class,JarCommand,-,-
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,2d75cc79c038598989b8fe4f75ff86af231ba16c,Pull Up Method,"Pull Up Method	protected writeClasspathEntry(writer JarWriter| entry ResourceMatcher.MatchedResource) : void from class org.springframework.boot.cli.command.archive.JarCommand.JarOptionHandler to protected writeClasspathEntry(writer JarWriter| entry MatchedResource) : void from class org.springframework.boot.cli.command.archive.ArchiveCommand.ArchiveOptionHandler",AHF,Attribute Hiding Factor,Class,JarCommand,-,-
https://github.com/spring-projects/spring-boot,v1.3.0.M5-v1.5.4.RELEASE,2d75cc79c038598989b8fe4f75ff86af231ba16c,Pull Up Method_AFTER,"Pull Up Method	protected writeClasspathEntry(writer JarWriter| entry ResourceMatcher.MatchedResource) : void from class org.springframework.boot.cli.command.archive.JarCommand.JarOptionHandler to protected writeClasspathEntry(writer JarWriter| entry MatchedResource) : void from class org.springframework.boot.cli.command.archive.ArchiveCommand.ArchiveOptionHandler",MHF,Method Hiding Factor,Class,ArchiveCommand,0.666666667,0.666666667
